UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label
2024-07-03T13:53:40.987Z,{A13A3E68-F856-43F0-8D90-90B25FE79E66},53423,C:\Users\admin\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,20135,CORP\admin,High,0,,,benign
2024-07-03T11:14:08.754Z,{E6F82BBA-E81F-4737-98E6-7473CFFFAAD6},7717,C:\Program Files\Zoom\bin\Zoom.exe,Zoom.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",45348,CORP\agarwal,Medium,0,,,benign
2024-07-03T19:09:04.129Z,{6B72DDBB-519F-47E6-BC1A-1B91523BAF8B},19023,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,41915,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T10:55:40.323Z,{7E516020-A97B-419B-95B3-2445A279C4BE},10893,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,29820,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-05T17:30:45.672Z,{A58589EC-1117-4C03-8291-2402C2CD5921},24808,C:\Users\sysadmin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,47918,CORP\sysadmin,High,0,,,benign
2024-07-02T09:38:04.691Z,{00F03229-EEEE-4EA8-9C94-98524B9A3C2C},57480,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",16414,CORP\dbadmin,Medium,0,,,benign
2024-07-03T17:22:49.722Z,{C4EB4B0C-D274-413A-98A1-CFB25ADB90C0},27091,C:\Program Files\Microsoft OneDrive\OneDrive.exe,OneDrive.exe /sync,C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE,"""C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE""",49220,CORP\pchen,Medium,0,,,benign
2024-07-03T12:15:46.640Z,{AE143977-FC2C-4558-A4C9-912773A54384},33492,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Test-Connection -ComputerName fileserver -Count 4""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,39915,CORP\jsmith,Medium,0,,,benign
2024-07-04T09:01:37.069Z,{40B91772-512C-429E-9D63-528DD55F2147},1903,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Import-Module ActiveDirectory; Get-ADComputer -Filter *""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,18182,CORP\itops,High,0,,,benign
2024-07-05T12:54:32.921Z,{3C7AB413-9B55-4684-B087-90D56D1D38FB},45518,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-NetTCPConnection | Where-Object {$_.State -eq 'Established'}""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,54423,CORP\itops,High,0,,,benign
2024-07-01T01:37:50.707Z,{517B5CA0-CC96-415A-9946-5E8F10CD5345},32147,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,46115,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T11:33:58.810Z,{64F90951-C10B-479E-8675-723C3877D906},24674,C:\Windows\System32\perfmon.exe,perfmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,26434,CORP\admin,High,0,,,benign
2024-07-02T01:18:58.849Z,{2CFC0579-7581-4EDE-87AE-B4F395A72D8E},31962,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,46617,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T15:50:44.972Z,{EDD97DA1-6178-415B-9B82-C6703C6D736E},11603,C:\Windows\System32\odbcad32.exe,odbcad32.exe,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",7571,CORP\agarwal,Medium,0,,,benign
2024-07-02T12:07:40.466Z,{21D35CD8-B426-4D9D-ABFB-F3BE2F4F6435},41483,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",30672,CORP\mjones,Low,0,,,benign
2024-07-02T17:46:38.540Z,{39BF0897-1409-4A46-BCA2-58714260A925},28738,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,8286,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T04:36:42.410Z,{2FABA2F5-3B1A-4F29-8D9C-A169A7A0C725},5560,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,10297,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T17:32:33.715Z,{D1FBEF64-2026-4CAC-8E16-D11D8473215C},16182,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe https://sharepoint.corp.local/sites/team,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",41317,CORP\klee,Medium,0,,,benign
2024-07-04T22:57:23.469Z,{1D9BCCD3-5A64-40F7-B89B-88AE99D60204},64868,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,50014,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T16:48:11.519Z,{FC01D87F-9342-4A51-ACCB-825422D043BA},60809,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",7973,CORP\mjones,Medium,0,,,benign
2024-07-03T19:39:57.494Z,{4D527E12-FDD1-41B8-96A5-5C6FA7562919},47170,C:\Windows\System32\wuauclt.exe,wuauclt.exe /detectnow /updatenow,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,3031,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T10:40:42.442Z,{DDB69EF6-6B57-4346-9E3E-1BB1EE335479},26924,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ChildItem -Path C:\Logs -Recurse -Filter *.log""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,2913,CORP\sysadmin,High,0,,,benign
2024-07-03T19:47:28.564Z,{94C871D8-1C62-4E02-AF24-1826ED15B471},47246,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --no-first-run,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",29028,CORP\analyst01,Medium,0,,,benign
2024-07-03T10:37:27.650Z,{FC7F9D98-7642-414D-835D-980907793C6A},54362,C:\Program Files\Microsoft VS Code\Code.exe,Code.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",33225,CORP\dbadmin,Medium,0,,,benign
2024-07-04T01:26:23.692Z,{0A79FF47-C1C5-4481-BA81-4EBC3B540A9E},48158,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,16566,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T09:43:27.206Z,{51B07421-ABA7-47C0-8D5D-2C369B75E86E},54907,C:\Users\admin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,42105,CORP\admin,High,0,,,benign
2024-07-03T13:47:26.179Z,{82D9F16B-A2FF-4503-8415-88598DE0C889},14159,C:\Windows\explorer.exe,explorer.exe C:\Users\mjones\Documents,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",9661,CORP\mjones,Medium,0,,,benign
2024-07-01T10:19:06.592Z,{B227A015-A689-4A80-A50E-491674FDFA96},2682,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",61875,CORP\netadmin,Medium,0,,,benign
2024-07-03T10:29:58.545Z,{932C98D3-C443-418A-A30E-7E7D27163339},23434,C:\Windows\System32\cmd.exe,cmd.exe /c net view \\fileserver,C:\Windows\explorer.exe,C:\Windows\explorer.exe,36800,CORP\analyst02,Medium,0,,,benign
2024-07-03T03:43:23.557Z,{A8E49BCB-FC1B-4401-9317-365C02BE40AF},60093,C:\Program Files\Microsoft VS Code\Code.exe,Code.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",65083,CORP\helpdesk,Medium,0,,,benign
2024-07-04T17:50:31.352Z,{FDADBB80-399E-4FE1-9451-6FBFACC80BF8},60813,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s wuauserv,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,38070,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-04T11:55:59.077Z,{8454F597-BE76-4207-88E1-C74D118A73FF},30041,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",53954,CORP\analyst02,Medium,0,,,benign
2024-07-03T15:11:36.134Z,{183AB07E-64C6-48DA-B820-1958C7BB8865},65177,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",38741,CORP\analyst02,Low,0,,,benign
2024-07-05T11:21:46.730Z,{9C2E92CF-734B-4CC8-83EA-0F40A77FD057},15572,C:\Users\itops\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,45978,CORP\itops,High,0,,,benign
2024-07-04T08:00:34.564Z,{406650B9-5FBB-42E6-AF66-08FAD8DC7DDE},27957,C:\Windows\System32\cmd.exe,cmd.exe /c robocopy C:\Data D:\Backup /mir,C:\Windows\explorer.exe,C:\Windows\explorer.exe,1776,CORP\helpdesk,Medium,0,,,benign
2024-07-04T17:38:02.898Z,{ECEEEBCA-1CA2-47D3-825D-33616A638100},52371,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe C:\Users\mjones\Documents\report.pdf,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE""",35827,CORP\mjones,Medium,0,,,benign
2024-07-05T11:29:00.794Z,{88E0AB9F-87D3-43EF-8C4F-8846516EA9CD},42813,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,34158,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T08:25:06.707Z,{A05B2C6C-76E1-4397-87E1-569B788BD9B4},11704,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",4934,CORP\dbadmin,Low,0,,,benign
2024-07-04T10:00:20.252Z,{E6EF2C17-8C8D-47EF-911D-073629F709A7},52489,C:\Windows\System32\perfmon.exe,perfmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,15517,CORP\sysadmin,High,0,,,benign
2024-07-05T01:46:04.854Z,{ADB7070B-CB9D-4BB2-A85D-BAF524DE6748},20916,C:\Windows\System32\taskeng.exe,taskeng.exe {GUID} S,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,6107,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-03T14:46:54.244Z,{DE23CDBF-C6FE-452A-BA95-7E57516F0887},4794,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Restart-Service -Name Spooler -Force""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,17022,CORP\mjones,Medium,0,,,benign
2024-07-02T12:15:16.674Z,{74453C59-040C-4388-B66B-9A7C43165704},11101,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-Service | Where-Object {$_.Status -eq 'Running'}""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,47873,CORP\jsmith,Medium,0,,,benign
2024-07-01T16:29:00.377Z,{56A14BA1-F580-4A7A-A694-997B90F1D729},14151,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Restart-Service -Name Spooler -Force""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,20109,CORP\itops,High,0,,,benign
2024-07-03T16:59:37.593Z,{C4C2AAE9-AC13-46EE-BDC1-A27CB8643F48},48186,C:\Windows\System32\cmd.exe,cmd.exe /c netstat -an,C:\Windows\explorer.exe,C:\Windows\explorer.exe,28366,CORP\jsmith,Medium,0,,,benign
2024-07-03T09:09:27.667Z,{4F257380-6D1C-4EE3-8F74-394CC6477677},39362,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe https://sharepoint.corp.local/sites/team,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",17622,CORP\analyst02,Medium,0,,,benign
2024-07-04T10:43:38.053Z,{BECB14DE-350F-4B82-A609-A7D2E44262C6},52722,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,42345,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-01T14:28:14.552Z,{75BDCF3F-46D2-44B1-B353-A9B7AFD76357},15238,C:\Windows\System32\cmd.exe,cmd.exe /c ping 8.8.8.8,C:\Windows\explorer.exe,C:\Windows\explorer.exe,50439,CORP\klee,Medium,0,,,benign
2024-07-02T08:51:54.821Z,{C8994DD9-7FC5-4C4E-969A-6F1EA083D0CF},54086,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Temp\update_3.8.97.msi /passive /norestart,C:\Windows\explorer.exe,C:\Windows\explorer.exe,40323,CORP\admin,High,0,,,benign
2024-07-01T17:30:10.536Z,{01639A25-B366-49FE-BADE-6062171FD865},42223,C:\Windows\System32\cmd.exe,cmd.exe /c xcopy C:\Data D:\Backup /s /e,C:\Windows\explorer.exe,C:\Windows\explorer.exe,48263,CORP\klee,Medium,0,,,benign
2024-07-05T10:50:13.833Z,{B11D3C4A-6860-4FD2-A1E2-DE93E211D920},14562,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Install-Module -Name Az -AllowClobber -Force""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,53785,CORP\jsmith,Medium,0,,,benign
2024-07-01T10:42:51.580Z,{213047FC-50B1-409D-AE75-7593B670B447},56853,C:\Windows\System32\mmc.exe,mmc.exe diskmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,4564,CORP\admin,High,0,,,benign
2024-07-03T18:38:05.904Z,{9F70CE47-881E-43B7-B580-58B39742C046},4447,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,11196,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T23:56:33.038Z,{219A7334-701C-4F79-A54F-180727C6779D},44380,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,23070,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-03T11:41:32.409Z,{69D764DB-C4E9-4F92-9747-FDBB16DAB145},45532,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",65300,CORP\agarwal,Medium,0,,,benign
2024-07-04T00:05:25.517Z,{88A435E5-CACD-46BD-9C68-99BC82CF9DA9},30965,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\wbem\WmiPrvSE.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,64352,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T14:15:32.803Z,{1A359B8A-E826-485E-BB6D-3891C830931A},53221,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,53351,CORP\itops,High,0,,,benign
2024-07-03T16:14:11.533Z,{F1A8834F-E9F0-4091-A02C-BAABB87B9795},5468,C:\Windows\System32\perfmon.exe,perfmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,52528,CORP\admin,High,0,,,benign
2024-07-05T12:52:00.289Z,{4DA80092-BBE0-4DE4-9481-11ACDF5C55BA},48582,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",20566,CORP\analyst02,Medium,0,,,benign
2024-07-05T15:15:54.230Z,{3FEBCA86-3691-4EDA-9DA0-A4AC46C29511},20709,C:\Windows\System32\cmd.exe,cmd.exe /c gpupdate /force,C:\Windows\explorer.exe,C:\Windows\explorer.exe,57199,CORP\mjones,Medium,0,,,benign
2024-07-05T12:46:53.572Z,{E2F19849-B6BD-4879-9003-BAEC90D16C1B},60966,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe C:\Users\agarwal\Documents\report.pdf,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE""",39203,CORP\agarwal,Medium,0,,,benign
2024-07-04T16:41:22.315Z,{84ABD460-D447-4DE3-8CF9-DB2D4DF87F31},18141,C:\Windows\System32\cmd.exe,cmd.exe /c tasklist,C:\Windows\explorer.exe,C:\Windows\explorer.exe,24569,CORP\analyst02,Medium,0,,,benign
2024-07-03T16:42:40.634Z,{827C951F-19D1-4297-9A7F-82D23A1B391C},22966,C:\Program Files\Microsoft VS Code\Code.exe,Code.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",7120,CORP\mjones,Medium,0,,,benign
2024-07-04T09:43:49.140Z,{B2AAC229-E6D9-460C-938C-C0139C167216},1339,C:\Windows\System32\cmd.exe,cmd.exe /c net user,C:\Windows\explorer.exe,C:\Windows\explorer.exe,64210,CORP\sysadmin,High,0,,,benign
2024-07-05T16:47:56.139Z,{7085CBF1-180D-4B56-8063-C44E10BDFDFE},57624,C:\Program Files\Slack\Slack.exe,Slack.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",5575,CORP\mjones,Medium,0,,,benign
2024-07-01T15:40:42.714Z,{62DB4EA6-AE03-42AD-AFEC-F33C9CB51289},24476,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ChildItem -Path C:\Logs -Recurse -Filter *.log""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,56712,CORP\itops,High,0,,,benign
2024-07-03T04:42:44.848Z,{67521E88-BD8C-4A06-B46B-8E1B9870C552},63069,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,49416,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T11:03:03.288Z,{790EC13D-3ABE-4BE8-9FEA-7DA34FCCAB8B},33433,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k DcomLaunch -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,40158,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T20:51:34.813Z,{B81E9C7D-6928-490B-90B6-1EFDAB60A749},2279,C:\Windows\SoftwareDistribution\Download\Install\update.exe,update.exe /quiet /norestart,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,26067,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T11:41:14.693Z,{131428C9-B2FF-491C-A95C-7F47CFE84EF4},14548,C:\Windows\System32\msiexec.exe,msiexec.exe /i C:\Installers\app_setup_1.2.73.msi /quiet,C:\Windows\explorer.exe,C:\Windows\explorer.exe,18634,CORP\sysadmin,High,0,,,benign
2024-07-05T17:31:45.576Z,{C81F1E1B-64A8-45A6-B086-033B3372ABF7},20647,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,32122,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-01T16:08:41.880Z,{95C3ADEC-7A49-45F0-B122-E27498DEC809},23791,C:\Windows\System32\cmd.exe,cmd.exe /c gpupdate /force,C:\Windows\explorer.exe,C:\Windows\explorer.exe,8774,CORP\analyst02,Medium,0,,,benign
2024-07-04T13:46:07.493Z,{75563FAF-13B3-4A0A-8BFB-BFA7C51C87E6},45251,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe C:\Users\klee\Documents\report.pdf,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE""",32379,CORP\klee,Medium,0,,,benign
2024-07-04T11:16:13.338Z,{503F81FB-2A5F-4838-BA49-4C784CF16FAC},43382,C:\Windows\System32\cmd.exe,cmd.exe /c net view \\fileserver,C:\Windows\explorer.exe,C:\Windows\explorer.exe,6181,CORP\mjones,Medium,0,,,benign
2024-07-05T01:52:55.029Z,{9C3E652F-30C3-4716-9387-F0FD5A032803},6323,C:\Program Files\Windows Defender\MsMpEng.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,3979,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-02T10:41:44.005Z,{54DAC14D-E553-45AF-87CA-A2E9C4F87953},59501,C:\Windows\explorer.exe,explorer.exe C:\Users\analyst02\Documents,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",50215,CORP\analyst02,Medium,0,,,benign
2024-07-01T21:05:17.453Z,{BE1F1201-95E6-4934-B6A6-6A3347924A71},44380,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k NetworkService,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,28788,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign
2024-07-04T16:55:23.840Z,{BF85C016-B843-4C02-9982-76A43AA799B3},4683,C:\Users\sysadmin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,34768,CORP\sysadmin,High,0,,,benign
2024-07-01T09:38:01.530Z,{242C0252-391B-4CA1-9815-725DF68D664E},9852,C:\Windows\System32\fontdrvhost.exe,fontdrvhost.exe,C:\Windows\System32\smss.exe,smss.exe,59348,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-01T16:56:08.450Z,{FFF3FD43-4901-442C-A6E8-7DFCE69B4313},11853,C:\Windows\System32\resmon.exe,resmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,16072,CORP\itops,High,0,,,benign
2024-07-01T08:03:51.483Z,{E41CB554-E0CA-4194-B952-CE554CEFA80F},35696,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs,24424,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-05T13:44:26.418Z,{9FE3E24C-BEA9-4863-88C3-0E36FBA37926},10779,C:\Windows\System32\cmd.exe,cmd.exe /c gpupdate /force,C:\Windows\explorer.exe,C:\Windows\explorer.exe,20653,CORP\itops,High,0,,,benign
2024-07-05T16:07:36.116Z,{4409A8E0-7F0D-4304-96C7-589255DC8986},18556,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-EventLog -LogName System -Newest 50""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,51797,CORP\jsmith,Medium,0,,,benign
2024-07-02T09:07:47.055Z,{FBDC8111-6BB9-4AA2-8D5B-239643FF150D},16928,C:\Program Files\Git\bin\git.exe,git.exe pull origin main,C:\Windows\System32\cmd.exe,cmd.exe,63189,CORP\mjones,Medium,0,,,benign
2024-07-05T21:13:30.398Z,{4FDE7AD3-B188-4B92-AD1E-1DB4542B44BF},45659,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,63994,NT AUTHORITY\SYSTEM,System,0,,,benign
2024-07-02T16:20:25.600Z,{626878E6-19AA-43FF-BA5F-4B0A7DE7F507},42569,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Test-Connection -ComputerName fileserver -Count 4""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,51018,CORP\admin,High,0,,,benign
2024-07-02T22:45:59.717Z,{BDB79E88-C150-49DB-B764-8F3A870C56C5},42792,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\spoolsv.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,12409,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-03T16:25:52.556Z,{0496EC0A-FD80-434E-8862-DCAD48DBDF37},32024,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,17601,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign
2024-07-05T09:19:13.766Z,{90B3E2C0-5E35-4EB6-B8A7-527FAC53105D},49590,C:\Windows\System32\eventvwr.exe,eventvwr.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,60214,CORP\itops,High,0,,,benign
2024-07-05T08:02:54.883Z,{2968B7FE-DD86-4625-B25A-AF53E1E4465C},1805,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-NetTCPConnection | Where-Object {$_.State -eq 'Established'}""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,17026,CORP\admin,High,0,,,benign
2024-07-01T11:48:31.237Z,{F336AABB-6D13-4C7C-A7FE-4F0F02D6F882},5119,C:\Windows\System32\resmon.exe,resmon.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,18324,CORP\sysadmin,High,0,,,benign
